group	label	showSelected1
1	Cluster 31: 271/6829 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 4.5	31
1	Cluster 62: 2401/11842 pixels shown, logFC -3.1 to 3.3, log10(p) 0.0 to 11.2	62
1	Cluster 162: 49/728 pixels shown, logFC -1.7 to 3.6, log10(p) 0.0 to 11.1	162
1	Cluster 386: 676/676 pixels shown, logFC -2.1 to 2.4, log10(p) 0.0 to 12.1	386
1	Cluster 448: 10/251 pixels shown, logFC -1.9 to 2.3, log10(p) 0.0 to 2.8	448
1	Cluster 510: 12/16 pixels shown, logFC -3.5 to 1.0, log10(p) 0.0 to 1.2	510
1	Cluster 560: 992/1130 pixels shown, logFC -2.5 to 2.8, log10(p) 0.0 to 7.1	560
1	Cluster 563: 57/57 pixels shown, logFC -0.4 to 3.3, log10(p) 0.1 to 2.3	563
1	Cluster 614: 162/269 pixels shown, logFC -1.7 to 1.4, log10(p) 0.0 to 4.7	614
1	Cluster 783: 35/121 pixels shown, logFC -1.8 to 2.8, log10(p) 0.0 to 3.2	783
1	Cluster 787: 3/3 pixels shown, logFC -3.8 to -1.6, log10(p) 0.6 to 1.5	787
1	Cluster 915: 170/170 pixels shown, logFC -0.6 to 2.4, log10(p) 0.0 to 3.6	915
1	Cluster 1130: 35/70 pixels shown, logFC -2.1 to 0.2, log10(p) 0.0 to 1.8	1130
1	Cluster 1339: 6/6 pixels shown, logFC -3.8 to 0.1, log10(p) 0.0 to 1.5	1339
1	Cluster 1447: 95/95 pixels shown, logFC -0.8 to 0.5, log10(p) 0.0 to 6.2	1447
1	Cluster 1812: 1/1 pixels shown, logFC -4.0 to -4.0, log10(p) 1.8 to 1.8	1812
1	Cluster 2000: 5/5 pixels shown, logFC 1.3 to 2.8, log10(p) 0.5 to 1.2	2000
1	Cluster 2106: 4/4 pixels shown, logFC 0.6 to 0.7, log10(p) 6.7 to 9.1	2106
1	Cluster 2259: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.5 to 1.5	2259
1	Cluster 2425: 7/32 pixels shown, logFC 0.1 to 2.1, log10(p) 0.1 to 3.0	2425
1	Cluster 2727: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.5 to 1.5	2727
1	Cluster 2938: 1/1 pixels shown, logFC -3.5 to -3.5, log10(p) 1.2 to 1.2	2938
