group	fill	clickSelects
1415	#FFFFFF	5
1466	#FFFFFF	5
1516	#FFFFFF	5
1517	#FFFFFF	5
1567	#FFFFFF	5
1568	#FFFFFF	5
1617	#FFFFFF	5
1618	#FFFFFF	5
1619	#FFFFFF	1132
1668	#FFFFFF	5
1669	#FFFFFF	5
1680	#FFFFFF	1132
1718	#FFFFFF	5
1719	#FFFFFF	5
1720	#FFFFFF	1132
1731	#FFFFFF	1132
1769	#FFFFFF	5
1770	#FFFFFF	1132
1781	#FFFFFF	1132
1792	#FFFFFF	258
1819	#FFFFFF	1132
1820	#FFFFFF	1132
1821	#FFFFFF	1132
1832	#FFFFFF	258
1843	#FFFFFF	258
1870	#FFFFFF	1132
1871	#FFFFFF	258
1882	#FFFFFF	258
1893	#FFFFFF	258
1904	#FFFFFF	2081
1920	#FFFFFF	258
1921	#FFFFFF	258
1922	#FFFFFF	258
1933	#FFFFFF	258
1944	#FFFFFF	258
1971	#FFFFFF	258
1983	#FFFFFF	258
1994	#FFFFFF	258
2005	#FFFFFF	258
2016	#FFFFFF	2081
2021	#FFFFFF	258
2022	#FFFFFF	258
2023	#FFFFFF	258
2034	#FFFFFF	258
2045	#FFFFFF	258
2056	#FFFFFF	258
2066	#FFFFFF	258
2072	#FFFFFF	258
2073	#FFFFFF	258
2084	#FFFFFF	2973
2095	#FFFFFF	258
2106	#FFFFFF	258
2117	#FFFFFF	258
2118	#FFFFFF	258
2122	#FFFFFF	258
2123	#FFFFFF	258
2124	#FFFFFF	258
2135	#FFFFFF	258
2146	#FFFFFF	258
2157	#FFFFFF	258
2167	#FFFFFF	258
2168	#FFFFFF	258
2173	#FFFFFF	258
2174	#FFFFFF	258
2185	#FFFFFF	258
2196	#FFFFFF	258
2207	#FFFFFF	258
2219	#FFFFFF	961
2220	#FFFFFF	961
2224	#FFFFFF	258
2225	#FFFFFF	258
2236	#FFFFFF	258
2247	#FFFFFF	258
2258	#FFFFFF	258
2268	#FFFFFF	961
2269	#FFFFFF	961
2270	#FFFFFF	961
2375	#FFFFFF	258
2376	#FFFFFF	1483
2387	#FFFFFF	258
2398	#FFFFFF	258
2409	#FFFFFF	258
2420	#FFFFFF	258
2421	#FFFFFF	258
2422	#FFFFFF	961
2423	#FFFFFF	961
2425	#FFFFFF	258
2426	#FFFFFF	258
2427	#FFFFFF	1483
2438	#FFFFFF	258
2449	#FFFFFF	258
2460	#FFFFFF	258
2470	#FFFFFF	258
2471	#FFFFFF	961
2472	#FFFFFF	961
2473	#FFFFFF	258
2476	#FFFFFF	258
2477	#FFFFFF	1483
2488	#FFFFFF	1483
2499	#FFFFFF	258
2510	#FFFFFF	258
2521	#FFFFFF	258
2522	#FFFFFF	258
2523	#FFFFFF	961
2524	#FFFFFF	258
2525	#FFFFFF	258
2526	#FFFFFF	258
2527	#FFFFFF	258
2528	#FFFFFF	258
2539	#FFFFFF	1483
2550	#FFFFFF	258
2561	#FFFFFF	258
2571	#FFFFFF	258
2572	#FFFFFF	576
2573	#FFFFFF	576
2574	#FFFFFF	258
2575	#FFFFFF	258
2577	#FFFFFF	453
2578	#FFFFFF	258
2579	#FFFFFF	258
2589	#FFFFFF	453
2600	#FFFFFF	1483
2611	#FFFFFF	258
2622	#FFFFFF	258
2623	#FFFFFF	1637
2624	#FFFFFF	576
2625	#FFFFFF	258
2626	#FFFFFF	258
2627	#FFFFFF	453
2628	#FFFFFF	453
2629	#FFFFFF	258
2630	#FFFFFF	258
2640	#FFFFFF	453
2651	#FFFFFF	1483
2662	#FFFFFF	258
2672	#FFFFFF	1637
2673	#FFFFFF	258
2674	#FFFFFF	576
2675	#FFFFFF	258
2676	#FFFFFF	258
2678	#FFFFFF	1997
2679	#FFFFFF	453
2680	#FFFFFF	258
2681	#FFFFFF	258
2690	#FFFFFF	453
2701	#FFFFFF	453
2712	#FFFFFF	1483
2723	#FFFFFF	258
2724	#FFFFFF	258
2725	#FFFFFF	576
2726	#FFFFFF	576
2727	#FFFFFF	576
2728	#FFFFFF	1997
2729	#FFFFFF	453
2730	#FFFFFF	453
2731	#FFFFFF	258
2732	#FFFFFF	258
2741	#FFFFFF	1483
2763	#FFFFFF	1483
2773	#FFFFFF	258
2774	#FFFFFF	258
2775	#FFFFFF	576
2776	#FFFFFF	576
2777	#FFFFFF	258
2779	#FFFFFF	1997
2780	#FFFFFF	453
2781	#FFFFFF	258
2782	#FFFFFF	2504
2783	#FFFFFF	258
2791	#FFFFFF	1483
2802	#FFFFFF	1483
2813	#FFFFFF	453
2824	#FFFFFF	258
2825	#FFFFFF	258
2826	#FFFFFF	576
2827	#FFFFFF	1577
2828	#FFFFFF	1577
2829	#FFFFFF	161
2830	#FFFFFF	1997
2831	#FFFFFF	453
2832	#FFFFFF	258
2833	#FFFFFF	2504
2834	#FFFFFF	258
2842	#FFFFFF	258
2853	#FFFFFF	453
2864	#FFFFFF	258
2874	#FFFFFF	2006
2875	#FFFFFF	258
2876	#FFFFFF	576
2877	#FFFFFF	1577
2878	#FFFFFF	258
2880	#FFFFFF	161
2882	#FFFFFF	258
2883	#FFFFFF	258
2884	#FFFFFF	258
2885	#FFFFFF	371
2892	#FFFFFF	258
2903	#FFFFFF	258
2914	#FFFFFF	453
2925	#FFFFFF	2006
2926	#FFFFFF	258
2927	#FFFFFF	258
2928	#FFFFFF	1577
2929	#FFFFFF	1577
2930	#FFFFFF	161
2931	#FFFFFF	453
2932	#FFFFFF	161
2933	#FFFFFF	258
2934	#FFFFFF	258
2935	#FFFFFF	258
2936	#FFFFFF	371
2943	#FFFFFF	161
2954	#FFFFFF	258
2965	#FFFFFF	258
2975	#FFFFFF	258
2976	#FFFFFF	258
2977	#FFFFFF	258
2978	#FFFFFF	1577
2979	#FFFFFF	258
2981	#FFFFFF	453
2982	#FFFFFF	161
2983	#FFFFFF	1782
2984	#FFFFFF	258
2985	#FFFFFF	258
2986	#FFFFFF	371
2993	#FFFFFF	161
3004	#FFFFFF	161
3015	#FFFFFF	258
3026	#FFFFFF	258
3027	#FFFFFF	258
3028	#FFFFFF	258
3029	#FFFFFF	1577
3030	#FFFFFF	258
3031	#FFFFFF	161
3032	#FFFFFF	161
3033	#FFFFFF	161
3034	#FFFFFF	1782
3035	#FFFFFF	258
3036	#FFFFFF	258
3037	#FFFFFF	258
3038	#FFFFFF	371
3044	#FFFFFF	258
3055	#FFFFFF	258
3066	#FFFFFF	258
3076	#FFFFFF	1232
3077	#FFFFFF	258
3078	#FFFFFF	1577
3079	#FFFFFF	258
3080	#FFFFFF	1782
3082	#FFFFFF	161
3083	#FFFFFF	161
3084	#FFFFFF	258
3085	#FFFFFF	1782
3086	#FFFFFF	1029
3087	#FFFFFF	258
3088	#FFFFFF	258
3094	#FFFFFF	258
3105	#FFFFFF	258
3116	#FFFFFF	258
3127	#FFFFFF	258
3128	#FFFFFF	1232
3129	#FFFFFF	258
3130	#FFFFFF	258
3131	#FFFFFF	258
3132	#FFFFFF	161
3133	#FFFFFF	161
3134	#FFFFFF	161
