group	label	showSelected1
1	Cluster 29: 1234/11985 pixels shown, logFC -3.1 to 3.3, log10(p) 0.0 to 11.9	29
1	Cluster 47: 695/956 pixels shown, logFC -2.1 to 2.3, log10(p) 0.0 to 2.5	47
1	Cluster 66: 122/134 pixels shown, logFC -1.7 to 2.8, log10(p) 0.0 to 1.9	66
1	Cluster 141: 1781/5558 pixels shown, logFC -3.3 to 3.1, log10(p) 0.0 to 3.4	141
1	Cluster 146: 245/1293 pixels shown, logFC -3.8 to 2.8, log10(p) 0.0 to 3.6	146
1	Cluster 188: 168/1083 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 2.9	188
1	Cluster 266: 24/1243 pixels shown, logFC -2.4 to 2.7, log10(p) 0.0 to 2.8	266
1	Cluster 413: 69/541 pixels shown, logFC -1.3 to 1.7, log10(p) 0.0 to 2.3	413
1	Cluster 469: 44/304 pixels shown, logFC -1.3 to 2.5, log10(p) 0.0 to 3.0	469
1	Cluster 684: 2/24 pixels shown, logFC -3.8 to 0.2, log10(p) 0.0 to 1.5	684
1	Cluster 690: 15/42 pixels shown, logFC -3.1 to 0.2, log10(p) 0.0 to 1.7	690
1	Cluster 864: 8/976 pixels shown, logFC -1.9 to 1.9, log10(p) 0.0 to 2.8	864
1	Cluster 886: 5/5 pixels shown, logFC 0.6 to 2.8, log10(p) 0.2 to 0.8	886
1	Cluster 1036: 175/208 pixels shown, logFC -0.8 to 1.2, log10(p) 0.0 to 2.1	1036
1	Cluster 1268: 10/10 pixels shown, logFC 0.9 to 2.8, log10(p) 0.2 to 0.8	1268
1	Cluster 1275: 122/122 pixels shown, logFC -1.2 to 0.6, log10(p) 0.0 to 2.1	1275
1	Cluster 2074: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.5 to 1.5	2074
1	Cluster 2235: 10/10 pixels shown, logFC -1.4 to -0.3, log10(p) 0.2 to 0.9	2235
1	Cluster 2360: 71/95 pixels shown, logFC -1.2 to 2.0, log10(p) 0.0 to 1.7	2360
1	Cluster 2367: 1/4 pixels shown, logFC -1.8 to -1.8, log10(p) 0.4 to 0.4	2367
1	Cluster 2633: 23/49 pixels shown, logFC -3.5 to -0.6, log10(p) 0.2 to 1.2	2633
1	Cluster 2750: 1/4 pixels shown, logFC 2.0 to 2.0, log10(p) 0.5 to 0.5	2750
